X Y Z F A
5.700 -42.780 -30.480 52.836 3.112
5.160 -42.480 -29.640 52.055 3.112
5.160 -42.480 -29.640 52.055 3.056
4.260 -42.180 -28.920 51.319 3.102
4.260 -42.180 -28.920 51.319 3.102
3.240 -42.780 -27.840 51.144 -3.126
3.240 -42.780 -27.840 51.144 -3.126
2.160 -43.800 -27.720 51.880 -3.058
2.160 -43.800 -27.720 51.880 -3.058
1.560 -44.100 -27.840 52.176 3.107
1.560 -44.100 -27.840 52.176 3.107
1.320 -44.280 -27.720 52.258 3.135
1.320 -44.280 -27.720 52.258 3.047
1.740 -45.480 -27.000 52.919 3.047
1.740 -45.480 -27.000 52.919 3.113
2.520 -45.840 -26.100 52.810 3.113
2.520 -45.840 -26.100 52.810 3.134
2.460 -46.500 -24.780 52.748 3.134
2.460 -46.500 -24.780 52.748 -3.120
3.060 -47.160 -23.220 52.655 -3.120
3.060 -47.160 -23.220 52.655 -3.080
3.540 -46.920 -21.180 51.600 -3.115
3.540 -46.920 -21.180 51.600 -3.115
4.380 -45.900 -19.500 50.062 -3.133
4.380 -45.900 -19.500 50.062 -3.133
6.060 -45.540 -16.620 48.855 -3.046
6.060 -45.540 -16.620 48.855 -3.046
7.200 -44.760 -13.680 47.354 -3.037
7.200 -44.760 -13.680 47.354 -3.029
7.920 -44.400 -10.980 46.418 -3.029
8.400 -45.300 -7.740 46.718 -2.965
8.400 -45.300 -7.740 46.718 -2.965
9.300 -46.200 -4.920 47.383 -2.965
9.300 -46.200 -4.920 47.383 -2.965
10.740 -47.940 -1.920 49.166 -2.943
10.740 -47.940 -1.920 49.166 -2.932
13.140 -50.040 .120 51.737 -2.932
13.140 -50.040 .120 51.737 -2.879
13.140 -50.040 .120 51.737 -2.879
15.300 -52.860 2.340 55.079 -2.853
15.300 -52.860 2.340 55.079 -2.853
16.620 -56.160 2.340 58.614 -2.852
16.620 -56.160 2.340 58.614 -2.852
17.880 -59.460 .960 62.098 -2.846
17.880 -59.460 .960 62.098 -2.846
18.480 -62.100 -1.080 64.800 -2.844
18.480 -62.100 -1.080 64.800 -2.855
19.920 -63.360 -4.320 66.558 -2.855
19.920 -63.360 -4.320 66.558 -2.846
20.820 -63.960 -6.960 67.622 -2.846
20.820 -63.960 -6.960 67.622 -2.820
20.040 -64.500 -10.260 68.316 -2.820
20.040 -64.500 -10.260 68.316 -2.832
19.080 -64.920 -12.600 68.829 -2.832
19.080 -64.920 -12.600 68.829 -2.842
17.940 -65.460 -14.940 69.499 -2.857
17.940 -65.460 -14.940 69.499 -2.857
17.580 -64.920 -17.820 69.579 -2.887
17.580 -64.920 -17.820 69.579 -2.887
18.900 -63.540 -19.440 69.083 -2.895
18.900 -63.540 -19.440 69.083 -2.895
19.380 -61.980 -21.420 68.381 -2.838
19.380 -61.980 -21.420 68.381 -2.838
19.380 -60.480 -23.220 67.621 -2.850
18.540 -58.680 -24.720 66.319 -2.865
18.540 -58.680 -24.720 66.319 -2.865
17.400 -56.460 -26.220 64.637 -2.827
17.400 -56.460 -26.220 64.637 -2.827
17.220 -53.760 -27.480 62.784 -2.852
17.220 -53.760 -27.480 62.784 -2.852
17.100 -50.640 -28.380 60.516 -2.854
17.100 -50.640 -28.380 60.516 -2.824
16.980 -49.200 -27.840 59.026 -2.824
16.980 -49.200 -27.840 59.026 -2.880
16.980 -48.720 -26.700 58.093 -2.880
16.980 -48.720 -26.700 58.093 -2.812
16.560 -49.980 -25.680 58.581 -2.812
16.560 -49.980 -25.680 58.581 -2.802
15.960 -52.380 -24.780 60.104 -2.802
15.960 -52.380 -24.780 60.104 -2.862
16.260 -54.480 -24.480 61.901 -2.834
16.260 -54.480 -24.480 61.901 -2.834
16.740 -56.880 -24.720 64.239 -2.923
16.740 -56.880 -24.720 64.239 -2.923
17.760 -59.520 -24.540 66.785 -2.939
17.760 -59.520 -24.540 66.785 -2.939
18.660 -62.280 -24.960 69.642 -2.841
18.660 -62.280 -24.960 69.642 -2.841
18.960 -64.620 -26.580 72.400 -2.831
18.960 -64.620 -26.580 72.400 -2.874
19.140 -67.260 -28.620 75.560 -2.874
19.140 -67.260 -28.620 75.560 -2.826
20.700 -69.060 -31.020 78.486 -2.826
20.700 -69.060 -31.020 78.486 -2.838
25.140 -67.860 -33.480 79.737 -2.838
25.140 -67.860 -33.480 79.737 -2.770
31.740 -65.400 -33.600 80.085 -2.770
31.740 -65.400 -33.600 80.085 -2.634
40.020 -58.620 -33.300 78.401 -2.715
40.020 -58.620 -33.300 78.401 -2.715
47.700 -46.320 -33.120 74.282 -2.543
47.700 -46.320 -33.120 74.282 -2.543
52.740 -31.620 -31.680 69.173 -2.252
52.740 -31.620 -31.680 69.173 -2.252
54.900 -15.900 -30.180 64.635 -2.076
54.900 -15.900 -30.180 64.635 -2.076
53.580 -2.160 -29.160 61.039 -1.701
53.580 -2.160 -29.160 61.039 -1.518
50.100 7.080 -26.580 57.154 -1.518
50.100 7.080 -26.580 57.154 -1.317
46.020 11.040 -24.840 53.449 -1.317
46.020 11.040 -24.840 53.449 -1.184
43.200 12.600 -22.140 50.152 -1.184
43.200 12.600 -22.140 50.152 -1.184
41.280 12.780 -17.700 46.698 -1.272
41.280 12.780 -17.700 46.698 -1.272
40.380 11.940 -13.860 44.331 -1.201
40.380 11.940 -13.860 44.331 -1.201
38.940 11.760 -8.940 41.648 -1.183
38.940 11.760 -8.940 41.648 -1.183
37.380 10.800 -5.700 39.324 -1.244
37.380 10.800 -5.700 39.324 -1.244
36.060 8.340 -4.380 37.270 -1.240
36.060 8.340 -4.380 37.270 -1.287
35.100 4.020 -2.640 35.428 -1.287
35.100 4.020 -2.640 35.428 -1.448
35.340 -1.080 -2.580 35.451 -1.448
35.340 -1.080 -2.580 35.451 -1.575
35.340 -6.540 -3.000 36.065 -1.575
35.340 -6.540 -3.000 36.065 -1.698
36.060 -10.860 -3.480 37.820 -1.698
36.060 -10.860 -3.480 37.820 -1.837
36.240 -12.540 -6.060 38.824 -1.887
36.240 -12.540 -6.060 38.824 -1.887
36.660 -14.160 -8.520 40.213 -1.852
36.660 -14.160 -8.520 40.213 -1.852
36.780 -14.940 -11.520 41.336 -1.890
36.780 -14.940 -11.520 41.336 -1.890
36.540 -15.240 -14.640 42.211 -1.996
36.540 -15.240 -14.640 42.211 -1.996
36.240 -15.600 -16.620 42.813 -1.872
36.240 -15.600 -16.620 42.813 -1.858
35.820 -14.760 -18.240 42.821 -1.858
35.820 -14.760 -18.240 42.821 -1.824
35.340 -12.540 -19.320 42.183 -1.824
35.340 -12.540 -19.320 42.183 -1.723
34.800 -10.080 -19.740 41.259 -1.723
34.800 -10.080 -19.740 41.259 -1.711
34.800 -7.860 -19.920 40.861 -1.774
34.800 -7.860 -19.920 40.861 -1.774
34.620 -6.120 -19.680 40.290 -1.766
34.620 -6.120 -19.680 40.290 -1.766
34.320 -5.760 -19.620 39.950 -1.641
34.320 -5.760 -19.620 39.950 -1.641
33.900 -5.100 -18.900 39.146 -1.558
33.900 -5.100 -18.900 39.146 -1.558
33.120 -4.440 -18.060 37.984 -1.593
33.120 -4.440 -18.060 37.984 -1.560
32.100 -3.960 -17.100 36.586 -1.560
32.100 -3.960 -17.100 36.586 -1.582
31.560 -4.200 -15.420 35.376 -1.582
31.560 -4.200 -15.420 35.376 -1.609
31.800 -5.820 -13.500 35.034 -1.609
31.800 -5.820 -13.500 35.034 -1.734
31.620 -7.620 -11.760 34.586 -1.734
31.620 -7.620 -11.760 34.586 -1.750
31.440 -9.480 -10.080 34.350 -1.764
31.440 -9.480 -10.080 34.350 -1.764
31.260 -10.320 -8.340 33.959 -1.824
31.260 -10.320 -8.340 33.959 -1.824
30.600 -10.980 -7.620 33.391 -1.846
30.600 -10.980 -7.620 33.391 -1.846
30.180 -12.240 -6.300 33.171 -1.915
30.180 -12.240 -6.300 33.171 -1.934
30.180 -14.040 -4.980 33.656 -1.934
30.180 -14.040 -4.980 33.656 -1.988
30.060 -16.560 -4.740 34.645 -1.988
30.060 -16.560 -4.740 34.645 -2.054
30.060 -18.600 -4.320 35.612 -2.054
30.060 -18.600 -4.320 35.612 -2.118
30.360 -20.040 -4.440 36.648 -2.118
30.360 -20.040 -4.440 36.648 -2.152
30.060 -20.880 -5.400 36.996 -2.151
30.060 -20.880 -5.400 36.996 -2.162
29.880 -22.020 -5.760 37.562 -2.188
29.880 -22.020 -5.760 37.562 -2.188
29.880 -22.860 -5.940 38.088 -2.199
29.880 -22.860 -5.940 38.088 -2.199
29.700 -24.180 -6.900 38.915 -2.207
29.700 -24.180 -6.900 38.915 -2.199
30.300 -24.900 -7.140 39.863 -2.199
30.300 -24.900 -7.140 39.863 -2.247
30.540 -23.940 -8.220 39.666 -2.247
30.540 -23.940 -8.220 39.666 -2.292
30.420 -22.560 -9.600 39.070 -2.292
30.420 -22.560 -9.600 39.070 -2.188
30.540 -20.340 -10.140 38.069 -2.188
30.540 -20.340 -10.140 38.069 -2.140
30.180 -18.240 -10.860 36.898 -2.113
30.180 -18.240 -10.860 36.898 -2.113
30.180 -16.260 -10.620 35.889 -2.038
30.180 -16.260 -10.620 35.889 -2.038
30.240 -14.040 -10.380 34.919 -1.935
30.240 -14.040 -10.380 34.919 -1.935
30.360 -11.100 -10.320 33.933 -1.816
30.360 -11.100 -10.320 33.933 -1.816
29.940 -8.040 -10.020 32.580 -1.922
29.940 -8.040 -10.020 32.580 -1.922
29.880 -5.460 -9.720 31.892 -1.726
29.880 -5.460 -9.720 31.892 -1.727
30.240 -4.620 -8.220 31.676 -1.727
30.240 -4.620 -8.220 31.676 -1.705
30.720 -5.040 -6.360 31.774 -1.705
30.720 -5.040 -6.360 31.774 -1.694
31.800 -5.760 -3.900 32.552 -1.694
31.800 -5.760 -3.900 32.552 -1.697
31.620 -5.580 -1.260 32.133 -1.697
31.620 -5.580 -1.260 32.133 -1.707
31.140 -5.580 .120 31.636 -1.727
30.480 -6.600 1.560 31.225 -1.727
30.480 -6.600 1.560 31.225 -1.752
30.480 -6.600 1.560 31.225 -1.752
29.880 -8.820 2.040 31.221 -1.837
29.880 -8.820 2.040 31.221 -1.837
29.400 -12.660 1.680 32.054 -1.858
29.280 -16.260 .660 33.498 -1.963
29.280 -16.260 .660 33.498 -1.963
28.980 -18.780 -1.080 34.550 -2.041
28.980 -18.780 -1.080 34.550 -2.041
28.800 -19.620 -3.480 35.021 -2.100
28.800 -19.620 -3.480 35.021 -2.100
29.100 -20.100 -6.300 35.924 -2.139
29.100 -20.100 -6.300 35.924 -2.120
28.800 -21.000 -8.400 36.620 -2.120
28.800 -21.000 -8.400 36.620 -2.157
28.560 -22.020 -10.740 37.628 -2.157
28.560 -22.020 -10.740 37.628 -2.224
28.260 -24.060 -12.720 39.234 -2.224
28.260 -24.060 -12.720 39.234 -2.254
28.140 -25.980 -15.000 41.132 -2.254
28.140 -25.980 -15.000 41.132 -2.238
27.960 -26.400 -17.340 42.183 -2.266
27.960 -26.400 -17.340 42.183 -2.266
27.540 -27.000 -19.920 43.408 -2.304
27.540 -27.000 -19.920 43.408 -2.304
26.820 -27.600 -22.440 44.549 -2.331
