X,Y,Z,F
-0.6600,44.0400,20.7600,48.6920
-6.5400,47.8200,23.8800,53.8500
-9.9000,49.0200,25.9800,56.3550
4.0800,41.2800,18.6000,45.4600
-0.6600,44.0400,20.7600,48.6920
-6.5400,47.8200,23.8800,53.8500
-9.9000,49.0200,25.9800,56.3550
-14.1000,44.8800,24.9600,53.2540
-0.6600,44.0400,20.7600,48.6920
-6.5400,47.8200,23.8800,53.8500
-9.9000,49.0200,25.9800,56.3550
-14.1000,44.8800,24.9600,53.2540
-17.0400,41.3400,21.9600,49.8160
-6.5400,47.8200,23.8800,53.8500
-9.9000,49.0200,25.9800,56.3550
-14.1000,44.8800,24.9600,53.2540
-17.0400,41.3400,21.9600,49.8160
-22.2000,38.1600,20.4600,48.6580
-9.9000,49.0200,25.9800,56.3550
-14.1000,44.8800,24.9600,53.2540
-17.0400,41.3400,21.9600,49.8160
-22.2000,38.1600,20.4600,48.6580
-25.1400,37.9200,21.3000,50.2360
-14.1000,44.8800,24.9600,53.2540
-17.0400,41.3400,21.9600,49.8160
-22.2000,38.1600,20.4600,48.6580
-25.1400,37.9200,21.3000,50.2360
-27.8400,41.8800,24.6600,56.0100
-17.0400,41.3400,21.9600,49.8160
-22.2000,38.1600,20.4600,48.6580
-25.1400,37.9200,21.3000,50.2360
-27.8400,41.8800,24.6600,56.0100
-28.3800,49.0200,26.8200,62.6710
-22.2000,38.1600,20.4600,48.6580
-25.1400,37.9200,21.3000,50.2360
-27.8400,41.8800,24.6600,56.0100
-28.3800,49.0200,26.8200,62.6710
-30.0600,52.3800,26.2200,65.8390
-25.1400,37.9200,21.3000,50.2360
-27.8400,41.8800,24.6600,56.0100
-28.3800,49.0200,26.8200,62.6710
-30.0600,52.3800,26.2200,65.8390
-31.9200,54.1200,24.5400,67.4540
-27.8400,41.8800,24.6600,56.0100
-28.3800,49.0200,26.8200,62.6710
-30.0600,52.3800,26.2200,65.8390
-31.9200,54.1200,24.5400,67.4540
-33.8400,53.3400,22.5000,67.0560
-28.3800,49.0200,26.8200,62.6710
-30.0600,52.3800,26.2200,65.8390
-31.9200,54.1200,24.5400,67.4540
-33.8400,53.3400,22.5000,67.0560
-33.3600,48.6600,13.9800,60.6310
-30.0600,52.3800,26.2200,65.8390
-31.9200,54.1200,24.5400,67.4540
-33.8400,53.3400,22.5000,67.0560
-33.3600,48.6600,13.9800,60.6310
-32.1000,44.4600,4.8000,55.0470
-31.9200,54.1200,24.5400,67.4540
-33.8400,53.3400,22.5000,67.0560
-33.3600,48.6600,13.9800,60.6310
-32.1000,44.4600,4.8000,55.0470
-27.7800,46.7400,-10.0200,55.2880
-33.8400,53.3400,22.5000,67.0560
-33.3600,48.6600,13.9800,60.6310
-32.1000,44.4600,4.8000,55.0470
-27.7800,46.7400,-10.0200,55.2880
-24.5400,54.0000,-14.4600,61.0520
-33.3600,48.6600,13.9800,60.6310
-32.1000,44.4600,4.8000,55.0470
-27.7800,46.7400,-10.0200,55.2880
-24.5400,54.0000,-14.4600,61.0520
-22.5000,61.4400,-10.3800,66.2490
-32.1000,44.4600,4.8000,55.0470
-27.7800,46.7400,-10.0200,55.2880
-24.5400,54.0000,-14.4600,61.0520
-22.5000,61.4400,-10.3800,66.2490
-24.3000,57.3600,-3.9600,62.4210
-27.7800,46.7400,-10.0200,55.2880
-24.5400,54.0000,-14.4600,61.0520
-22.5000,61.4400,-10.3800,66.2490
-24.3000,57.3600,-3.9600,62.4210
-26.5200,52.6800,-1.3200,58.9940
-24.5400,54.0000,-14.4600,61.0520
-22.5000,61.4400,-10.3800,66.2490
-24.3000,57.3600,-3.9600,62.4210
-26.5200,52.6800,-1.3200,58.9940
-27.2400,46.0800,2.8800,53.6070
-22.5000,61.4400,-10.3800,66.2490
-24.3000,57.3600,-3.9600,62.4210
-26.5200,52.6800,-1.3200,58.9940
-27.2400,46.0800,2.8800,53.6070
-28.3200,43.5000,6.8400,52.3550
-24.3000,57.3600,-3.9600,62.4210
-26.5200,52.6800,-1.3200,58.9940
-27.2400,46.0800,2.8800,53.6070
-28.3200,43.5000,6.8400,52.3550
-27.2400,42.7200,13.4400,52.4180
-26.5200,52.6800,-1.3200,58.9940
-27.2400,46.0800,2.8800,53.6070
-28.3200,43.5000,6.8400,52.3550
-27.2400,42.7200,13.4400,52.4180
-28.0200,42.7800,17.7600,54.1360
-27.2400,46.0800,2.8800,53.6070
-28.3200,43.5000,6.8400,52.3550
-27.2400,42.7200,13.4400,52.4180
-28.0200,42.7800,17.7600,54.1360
-29.5200,43.9800,19.0200,56.2800
-28.3200,43.5000,6.8400,52.3550
-27.2400,42.7200,13.4400,52.4180
-28.0200,42.7800,17.7600,54.1360
-29.5200,43.9800,19.0200,56.2800
-32.2200,43.8600,15.7800,56.6640
-27.2400,42.7200,13.4400,52.4180
-28.0200,42.7800,17.7600,54.1360
-29.5200,43.9800,19.0200,56.2800
-32.2200,43.8600,15.7800,56.6640
-34.2600,42.1800,13.5000,55.9920
-28.0200,42.7800,17.7600,54.1360
-29.5200,43.9800,19.0200,56.2800
-32.2200,43.8600,15.7800,56.6640
-34.2600,42.1800,13.5000,55.9920
-36.9600,39.0600,16.3800,56.2140
-29.5200,43.9800,19.0200,56.2800
-32.2200,43.8600,15.7800,56.6640
-34.2600,42.1800,13.5000,55.9920
-36.9600,39.0600,16.3800,56.2140
-37.7400,39.1200,21.0600,58.2940
-32.2200,43.8600,15.7800,56.6640
-34.2600,42.1800,13.5000,55.9920
-36.9600,39.0600,16.3800,56.2140
-37.7400,39.1200,21.0600,58.2940
-37.9200,41.1000,24.1800,60.9250
-34.2600,42.1800,13.5000,55.9920
-36.9600,39.0600,16.3800,56.2140
-37.7400,39.1200,21.0600,58.2940
-37.9200,41.1000,24.1800,60.9250
-37.3800,41.6400,22.6800,60.3780
-36.9600,39.0600,16.3800,56.2140
-37.7400,39.1200,21.0600,58.2940
-37.9200,41.1000,24.1800,60.9250
-37.3800,41.6400,22.6800,60.3780
-34.2600,42.0000,18.0600,57.1310
-37.7400,39.1200,21.0600,58.2940
-37.9200,41.1000,24.1800,60.9250
-37.3800,41.6400,22.6800,60.3780
-34.2600,42.0000,18.0600,57.1310
-31.3800,42.1200,16.6800,55.1090
-37.9200,41.1000,24.1800,60.9250
-37.3800,41.6400,22.6800,60.3780
-34.2600,42.0000,18.0600,57.1310
-31.3800,42.1200,16.6800,55.1090
-25.7400,45.6600,18.0600,55.4400
-37.3800,41.6400,22.6800,60.3780
-34.2600,42.0000,18.0600,57.1310
-31.3800,42.1200,16.6800,55.1090
-25.7400,45.6600,18.0600,55.4400
-21.7200,50.1600,18.9600,57.8560
-34.2600,42.0000,18.0600,57.1310
-31.3800,42.1200,16.6800,55.1090
-25.7400,45.6600,18.0600,55.4400
-21.7200,50.1600,18.9600,57.8560
-20.1000,51.8400,15.6000,57.7470
-31.3800,42.1200,16.6800,55.1090
-25.7400,45.6600,18.0600,55.4400
-21.7200,50.1600,18.9600,57.8560
-20.1000,51.8400,15.6000,57.7470
-20.0400,51.1800,7.1400,55.4250
-25.7400,45.6600,18.0600,55.4400
-21.7200,50.1600,18.9600,57.8560
-20.1000,51.8400,15.6000,57.7470
-20.0400,51.1800,7.1400,55.4250
-21.2400,47.1000,2.9400,51.7510
-21.7200,50.1600,18.9600,57.8560
-20.1000,51.8400,15.6000,57.7470
-20.0400,51.1800,7.1400,55.4250
-21.2400,47.1000,2.9400,51.7510
-24.1200,40.6800,-0.3600,47.2940
-20.1000,51.8400,15.6000,57.7470
-20.0400,51.1800,7.1400,55.4250
-21.2400,47.1000,2.9400,51.7510
-24.1200,40.6800,-0.3600,47.2940
-23.5200,39.4200,-1.2600,45.9210
-20.0400,51.1800,7.1400,55.4250
-21.2400,47.1000,2.9400,51.7510
-24.1200,40.6800,-0.3600,47.2940
-23.5200,39.4200,-1.2600,45.9210
-23.4000,38.7600,-3.9600,45.4490
-21.2400,47.1000,2.9400,51.7510
-24.1200,40.6800,-0.3600,47.2940
-23.5200,39.4200,-1.2600,45.9210
-23.4000,38.7600,-3.9600,45.4490
-23.7600,36.0000,-8.5800,43.9790
-24.1200,40.6800,-0.3600,47.2940
-23.5200,39.4200,-1.2600,45.9210
-23.4000,38.7600,-3.9600,45.4490
-23.7600,36.0000,-8.5800,43.9790
-23.2200,29.3400,-11.5800,39.1680
-23.5200,39.4200,-1.2600,45.9210
-23.4000,38.7600,-3.9600,45.4490
-23.7600,36.0000,-8.5800,43.9790
-23.2200,29.3400,-11.5800,39.1680
-23.2800,27.2400,-8.3400,36.7900
-23.4000,38.7600,-3.9600,45.4490
-23.7600,36.0000,-8.5800,43.9790
-23.2200,29.3400,-11.5800,39.1680
-23.2800,27.2400,-8.3400,36.7900
-22.3800,34.0200,-1.0800,40.7360
-23.7600,36.0000,-8.5800,43.9790
-23.2200,29.3400,-11.5800,39.1680
-23.2800,27.2400,-8.3400,36.7900
-22.3800,34.0200,-1.0800,40.7360
-20.9400,40.8600,0.4800,45.9160
-23.2200,29.3400,-11.5800,39.1680
-23.2800,27.2400,-8.3400,36.7900
-22.3800,34.0200,-1.0800,40.7360
-20.9400,40.8600,0.4800,45.9160
-18.0000,45.9600,-4.9200,49.6040
-23.2800,27.2400,-8.3400,36.7900
-22.3800,34.0200,-1.0800,40.7360
-20.9400,40.8600,0.4800,45.9160
-18.0000,45.9600,-4.9200,49.6040
-17.5800,42.0000,-10.6200,46.7530
-22.3800,34.0200,-1.0800,40.7360
-20.9400,40.8600,0.4800,45.9160
-18.0000,45.9600,-4.9200,49.6040
-17.5800,42.0000,-10.6200,46.7530
-18.9600,37.2000,-10.7400,43.1120
-20.9400,40.8600,0.4800,45.9160
-18.0000,45.9600,-4.9200,49.6040
-17.5800,42.0000,-10.6200,46.7530
-18.9600,37.2000,-10.7400,43.1120
-24.0000,34.5000,-3.9000,42.2070
-18.0000,45.9600,-4.9200,49.6040
-17.5800,42.0000,-10.6200,46.7530
-18.9600,37.2000,-10.7400,43.1120
-24.0000,34.5000,-3.9000,42.2070
-25.6800,37.8600,2.1000,45.7960
-17.5800,42.0000,-10.6200,46.7530
-18.9600,37.2000,-10.7400,43.1120
-24.0000,34.5000,-3.9000,42.2070
-25.6800,37.8600,2.1000,45.7960
-30.7200,43.9200,6.3600,53.9730
-18.9600,37.2000,-10.7400,43.1120
-24.0000,34.5000,-3.9000,42.2070
-25.6800,37.8600,2.1000,45.7960
-30.7200,43.9200,6.3600,53.9730
-33.0000,46.7400,7.6200,57.7210
-24.0000,34.5000,-3.9000,42.2070
-25.6800,37.8600,2.1000,45.7960
-30.7200,43.9200,6.3600,53.9730
-33.0000,46.7400,7.6200,57.7210
-31.0200,50.3400,13.8000,60.7190
-25.6800,37.8600,2.1000,45.7960
-30.7200,43.9200,6.3600,53.9730
-33.0000,46.7400,7.6200,57.7210
-31.0200,50.3400,13.8000,60.7190
-27.9600,52.7400,19.3200,62.7420
-30.7200,43.9200,6.3600,53.9730
-33.0000,46.7400,7.6200,57.7210
-31.0200,50.3400,13.8000,60.7190
-27.9600,52.7400,19.3200,62.7420
-19.1400,57.4200,21.9600,64.3870
-33.0000,46.7400,7.6200,57.7210
-31.0200,50.3400,13.8000,60.7190
-27.9600,52.7400,19.3200,62.7420
-19.1400,57.4200,21.9600,64.3870
-15.1200,57.9600,15.6000,61.8980
-31.0200,50.3400,13.8000,60.7190
-27.9600,52.7400,19.3200,62.7420
-19.1400,57.4200,21.9600,64.3870
-15.1200,57.9600,15.6000,61.8980
-9.4800,53.4600,0.6000,54.2970
-27.9600,52.7400,19.3200,62.7420
-19.1400,57.4200,21.9600,64.3870
-15.1200,57.9600,15.6000,61.8980
-9.4800,53.4600,0.6000,54.2970
-6.9000,47.4000,-8.1000,48.5800
-19.1400,57.4200,21.9600,64.3870
-15.1200,57.9600,15.6000,61.8980
-9.4800,53.4600,0.6000,54.2970
-6.9000,47.4000,-8.1000,48.5800
-1.2000,38.5200,-16.1400,41.7820
-15.1200,57.9600,15.6000,61.8980
-9.4800,53.4600,0.6000,54.2970
-6.9000,47.4000,-8.1000,48.5800
-1.2000,38.5200,-16.1400,41.7820
1.3200,38.1600,-19.8000,43.0110
-9.4800,53.4600,0.6000,54.2970
-6.9000,47.4000,-8.1000,48.5800
-1.2000,38.5200,-16.1400,41.7820
1.3200,38.1600,-19.8000,43.0110
1.6800,43.9200,-18.5400,47.7020
-6.9000,47.4000,-8.1000,48.5800
-1.2000,38.5200,-16.1400,41.7820
1.3200,38.1600,-19.8000,43.0110
1.6800,43.9200,-18.5400,47.7020
0.7200,45.6000,-15.0600,48.0280
-1.2000,38.5200,-16.1400,41.7820
1.3200,38.1600,-19.8000,43.0110
1.6800,43.9200,-18.5400,47.7020
0.7200,45.6000,-15.0600,48.0280
0.7800,45.7200,-7.6200,46.3570
1.3200,38.1600,-19.8000,43.0110
1.6800,43.9200,-18.5400,47.7020
0.7200,45.6000,-15.0600,48.0280
0.7800,45.7200,-7.6200,46.3570
-1.3200,50.2200,-1.3800,50.2560
1.6800,43.9200,-18.5400,47.7020
0.7200,45.6000,-15.0600,48.0280
0.7800,45.7200,-7.6200,46.3570
-1.3200,50.2200,-1.3800,50.2560
-5.8800,58.4400,1.8600,58.7650
0.7200,45.6000,-15.0600,48.0280
0.7800,45.7200,-7.6200,46.3570
-1.3200,50.2200,-1.3800,50.2560
-5.8800,58.4400,1.8600,58.7650
-9.8400,60.3000,-2.5800,61.1520
0.7800,45.7200,-7.6200,46.3570
-1.3200,50.2200,-1.3800,50.2560
-5.8800,58.4400,1.8600,58.7650
-9.8400,60.3000,-2.5800,61.1520
-15.4800,54.1800,-10.7400,57.3620
-1.3200,50.2200,-1.3800,50.2560
-5.8800,58.4400,1.8600,58.7650
-9.8400,60.3000,-2.5800,61.1520
-15.4800,54.1800,-10.7400,57.3620
-17.4600,46.1400,-13.0200,51.0220
-5.8800,58.4400,1.8600,58.7650
-9.8400,60.3000,-2.5800,61.1520
-15.4800,54.1800,-10.7400,57.3620
-17.4600,46.1400,-13.0200,51.0220
-19.0200,36.6600,-6.6000,41.8240
-9.8400,60.3000,-2.5800,61.1520
-15.4800,54.1800,-10.7400,57.3620
-17.4600,46.1400,-13.0200,51.0220
-19.0200,36.6600,-6.6000,41.8240
-18.6600,34.8000,-1.2000,39.5050
-15.4800,54.1800,-10.7400,57.3620
-17.4600,46.1400,-13.0200,51.0220
-19.0200,36.6600,-6.6000,41.8240
-18.6600,34.8000,-1.2000,39.5050
-17.4000,37.9200,0.8400,41.7300
-17.4600,46.1400,-13.0200,51.0220
-19.0200,36.6600,-6.6000,41.8240
-18.6600,34.8000,-1.2000,39.5050
-17.4000,37.9200,0.8400,41.7300
-14.8800,40.2600,-0.9000,42.9310
-19.0200,36.6600,-6.6000,41.8240
-18.6600,34.8000,-1.2000,39.5050
-17.4000,37.9200,0.8400,41.7300
-14.8800,40.2600,-0.9000,42.9310
-11.1600,39.0000,-2.2800,40.6290
-18.6600,34.8000,-1.2000,39.5050
-17.4000,37.9200,0.8400,41.7300
-14.8800,40.2600,-0.9000,42.9310
-11.1600,39.0000,-2.2800,40.6290
-7.6200,34.5600,0.1200,35.3900
-17.4000,37.9200,0.8400,41.7300
-14.8800,40.2600,-0.9000,42.9310
-11.1600,39.0000,-2.2800,40.6290
-7.6200,34.5600,0.1200,35.3900
-7.2000,31.3200,1.7400,32.1840
-14.8800,40.2600,-0.9000,42.9310
-11.1600,39.0000,-2.2800,40.6290
-7.6200,34.5600,0.1200,35.3900
-7.2000,31.3200,1.7400,32.1840
-6.5400,27.7800,4.7400,28.9300
-11.1600,39.0000,-2.2800,40.6290
-7.6200,34.5600,0.1200,35.3900
-7.2000,31.3200,1.7400,32.1840
-6.5400,27.7800,4.7400,28.9300
-7.2000,28.2600,7.6800,30.1570
-7.6200,34.5600,0.1200,35.3900
-7.2000,31.3200,1.7400,32.1840
-6.5400,27.7800,4.7400,28.9300
-7.2000,28.2600,7.6800,30.1570
-10.0800,34.9800,12.2400,38.4060
-7.2000,31.3200,1.7400,32.1840
-6.5400,27.7800,4.7400,28.9300
-7.2000,28.2600,7.6800,30.1570
-10.0800,34.9800,12.2400,38.4060
-10.9800,41.3400,15.4800,45.4880
-6.5400,27.7800,4.7400,28.9300
-7.2000,28.2600,7.6800,30.1570
-10.0800,34.9800,12.2400,38.4060
-10.9800,41.3400,15.4800,45.4880
-14.7600,48.6000,13.8000,52.6330
-7.2000,28.2600,7.6800,30.1570
-10.0800,34.9800,12.2400,38.4060
-10.9800,41.3400,15.4800,45.4880
-14.7600,48.6000,13.8000,52.6330
-16.9800,49.2600,8.7600,52.8360
-10.0800,34.9800,12.2400,38.4060
-10.9800,41.3400,15.4800,45.4880
-14.7600,48.6000,13.8000,52.6330
-16.9800,49.2600,8.7600,52.8360
-23.0400,45.2400,0.3000,50.7700
-10.9800,41.3400,15.4800,45.4880
-14.7600,48.6000,13.8000,52.6330
-16.9800,49.2600,8.7600,52.8360
-23.0400,45.2400,0.3000,50.7700
-25.0200,42.5400,-1.5000,49.3750
-14.7600,48.6000,13.8000,52.6330
-16.9800,49.2600,8.7600,52.8360
-23.0400,45.2400,0.3000,50.7700
-25.0200,42.5400,-1.5000,49.3750
-27.1200,40.3800,1.9800,48.6820
-16.9800,49.2600,8.7600,52.8360
-23.0400,45.2400,0.3000,50.7700
-25.0200,42.5400,-1.5000,49.3750
-27.1200,40.3800,1.9800,48.6820
-25.7400,40.5600,4.3200,48.2320
-23.0400,45.2400,0.3000,50.7700
-25.0200,42.5400,-1.5000,49.3750
-27.1200,40.3800,1.9800,48.6820
-25.7400,40.5600,4.3200,48.2320
-22.1400,39.7200,2.6400,45.5500
-25.0200,42.5400,-1.5000,49.3750
-27.1200,40.3800,1.9800,48.6820
-25.7400,40.5600,4.3200,48.2320
-22.1400,39.7200,2.6400,45.5500
-18.1800,39.2400,-3.9000,43.4220
-27.1200,40.3800,1.9800,48.6820
-25.7400,40.5600,4.3200,48.2320
-22.1400,39.7200,2.6400,45.5500
-18.1800,39.2400,-3.9000,43.4220
-15.8400,39.5400,-7.6800,43.2820
-25.7400,40.5600,4.3200,48.2320
-22.1400,39.7200,2.6400,45.5500
-18.1800,39.2400,-3.9000,43.4220
-15.8400,39.5400,-7.6800,43.2820
-12.6600,41.6400,-7.4400,44.1530
-22.1400,39.7200,2.6400,45.5500
-18.1800,39.2400,-3.9000,43.4220
-15.8400,39.5400,-7.6800,43.2820
-12.6600,41.6400,-7.4400,44.1530
-12.6000,42.9600,-3.7200,44.9240
-18.1800,39.2400,-3.9000,43.4220
-15.8400,39.5400,-7.6800,43.2820
-12.6600,41.6400,-7.4400,44.1530
-12.6000,42.9600,-3.7200,44.9240
-15.4800,44.0400,-2.1600,46.7310
-15.8400,39.5400,-7.6800,43.2820
-12.6600,41.6400,-7.4400,44.1530
-12.6000,42.9600,-3.7200,44.9240
-15.4800,44.0400,-2.1600,46.7310
-15.9000,43.8000,-5.1000,46.8750
-12.6600,41.6400,-7.4400,44.1530
-12.6000,42.9600,-3.7200,44.9240
-15.4800,44.0400,-2.1600,46.7310
-15.9000,43.8000,-5.1000,46.8750
-17.4600,41.1000,-12.3600,46.3340
-12.6000,42.9600,-3.7200,44.9240
-15.4800,44.0400,-2.1600,46.7310
-15.9000,43.8000,-5.1000,46.8750
-17.4600,41.1000,-12.3600,46.3340
-19.1400,40.4400,-14.5800,47.0560
-15.4800,44.0400,-2.1600,46.7310
-15.9000,43.8000,-5.1000,46.8750
-17.4600,41.1000,-12.3600,46.3340
-19.1400,40.4400,-14.5800,47.0560
-24.6000,41.1000,-15.5400,50.3570
-15.9000,43.8000,-5.1000,46.8750
-17.4600,41.1000,-12.3600,46.3340
-19.1400,40.4400,-14.5800,47.0560
-24.6000,41.1000,-15.5400,50.3570
-27.6600,40.0200,-15.2400,50.9800
-17.4600,41.1000,-12.3600,46.3340
-19.1400,40.4400,-14.5800,47.0560
-24.6000,41.1000,-15.5400,50.3570
-27.6600,40.0200,-15.2400,50.9800
-33.9000,36.7800,-12.0600,51.4530
-19.1400,40.4400,-14.5800,47.0560
-24.6000,41.1000,-15.5400,50.3570
-27.6600,40.0200,-15.2400,50.9800
-33.9000,36.7800,-12.0600,51.4530
-37.6800,37.0800,-7.2000,53.3530
-24.6000,41.1000,-15.5400,50.3570
-27.6600,40.0200,-15.2400,50.9800
-33.9000,36.7800,-12.0600,51.4530
-37.6800,37.0800,-7.2000,53.3530
-43.0200,42.0000,3.8400,60.2450
-27.6600,40.0200,-15.2400,50.9800
-33.9000,36.7800,-12.0600,51.4530
-37.6800,37.0800,-7.2000,53.3530
-43.0200,42.0000,3.8400,60.2450
-44.7000,46.6800,13.6200,66.0500
-33.9000,36.7800,-12.0600,51.4530
-37.6800,37.0800,-7.2000,53.3530
-43.0200,42.0000,3.8400,60.2450
-44.7000,46.6800,13.6200,66.0500
-44.8800,47.0400,19.5600,67.8940
-37.6800,37.0800,-7.2000,53.3530
-43.0200,42.0000,3.8400,60.2450
-44.7000,46.6800,13.6200,66.0500
-44.8800,47.0400,19.5600,67.8940
-42.0600,46.3800,27.1200,68.2320
-43.0200,42.0000,3.8400,60.2450
-44.7000,46.6800,13.6200,66.0500
-44.8800,47.0400,19.5600,67.8940
-42.0600,46.3800,27.1200,68.2320
-34.2000,49.8600,31.8000,68.3150
-44.7000,46.6800,13.6200,66.0500
-44.8800,47.0400,19.5600,67.8940
-42.0600,46.3800,27.1200,68.2320
-34.2000,49.8600,31.8000,68.3150
-26.5800,51.8400,28.7400,64.9610
-44.8800,47.0400,19.5600,67.8940
-42.0600,46.3800,27.1200,68.2320
-34.2000,49.8600,31.8000,68.3150
-26.5800,51.8400,28.7400,64.9610
-16.8000,47.9400,18.0000,53.8930
-42.0600,46.3800,27.1200,68.2320
-34.2000,49.8600,31.8000,68.3150
-26.5800,51.8400,28.7400,64.9610
-16.8000,47.9400,18.0000,53.8930
-14.4600,42.0600,7.5600,45.1140
-34.2000,49.8600,31.8000,68.3150
-26.5800,51.8400,28.7400,64.9610
-16.8000,47.9400,18.0000,53.8930
-14.4600,42.0600,7.5600,45.1140
-14.2800,35.4000,-5.7600,38.6040
-26.5800,51.8400,28.7400,64.9610
-16.8000,47.9400,18.0000,53.8930
-14.4600,42.0600,7.5600,45.1140
-14.2800,35.4000,-5.7600,38.6040
-16.0200,33.5400,-10.3800,38.5920
-16.8000,47.9400,18.0000,53.8930
-14.4600,42.0600,7.5600,45.1140
-14.2800,35.4000,-5.7600,38.6040
-16.0200,33.5400,-10.3800,38.5920
-17.2800,33.1800,-11.8200,39.2330
-14.4600,42.0600,7.5600,45.1140
-14.2800,35.4000,-5.7600,38.6040
-16.0200,33.5400,-10.3800,38.5920
-17.2800,33.1800,-11.8200,39.2330
-20.4600,34.3800,-12.4200,41.8910
-24.3000,-5.2800,23.4000,34.1460
-24.0600,-6.0600,22.7400,33.6560
-24.2400,-6.2400,22.8600,33.8980
-24.1200,-5.7000,22.5000,33.4740
-24.0000,-6.3600,19.5600,31.6080
-24.0600,-6.0600,22.7400,33.6560
-24.2400,-6.2400,22.8600,33.8980
-24.1200,-5.7000,22.5000,33.4740
-24.0000,-6.3600,19.5600,31.6080
-22.8600,-8.1600,12.2400,27.1840
-24.2400,-6.2400,22.8600,33.8980
-24.1200,-5.7000,22.5000,33.4740
-24.0000,-6.3600,19.5600,31.6080
-22.8600,-8.1600,12.2400,27.1840
-20.6400,-10.5000,8.8200,24.7800
-24.1200,-5.7000,22.5000,33.4740
-24.0000,-6.3600,19.5600,31.6080
-22.8600,-8.1600,12.2400,27.1840
-20.6400,-10.5000,8.8200,24.7800
-18.4800,-13.2000,2.6400,22.8630
-24.0000,-6.3600,19.5600,31.6080
-22.8600,-8.1600,12.2400,27.1840
-20.6400,-10.5000,8.8200,24.7800
-18.4800,-13.2000,2.6400,22.8630
-18.3600,-12.1800,-2.2800,22.1500
-22.8600,-8.1600,12.2400,27.1840
-20.6400,-10.5000,8.8200,24.7800
-18.4800,-13.2000,2.6400,22.8630
-18.3600,-12.1800,-2.2800,22.1500
-19.1400,-5.9400,-8.1000,21.6160
-20.6400,-10.5000,8.8200,24.7800
-18.4800,-13.2000,2.6400,22.8630
-18.3600,-12.1800,-2.2800,22.1500
-19.1400,-5.9400,-8.1000,21.6160
-22.5000,-1.8000,-7.2000,23.6920
-18.4800,-13.2000,2.6400,22.8630
-18.3600,-12.1800,-2.2800,22.1500
-19.1400,-5.9400,-8.1000,21.6160
-22.5000,-1.8000,-7.2000,23.6920
-27.9600,-4.5000,-3.2400,28.5050
-18.3600,-12.1800,-2.2800,22.1500
-19.1400,-5.9400,-8.1000,21.6160
-22.5000,-1.8000,-7.2000,23.6920
-27.9600,-4.5000,-3.2400,28.5050
-32.2800,-9.0600,0.6600,33.5340
-19.1400,-5.9400,-8.1000,21.6160
-22.5000,-1.8000,-7.2000,23.6920
-27.9600,-4.5000,-3.2400,28.5050
-32.2800,-9.0600,0.6600,33.5340
-38.8200,-12.0000,7.0800,41.2450
-22.5000,-1.8000,-7.2000,23.6920
-27.9600,-4.5000,-3.2400,28.5050
-32.2800,-9.0600,0.6600,33.5340
-38.8200,-12.0000,7.0800,41.2450
-44.5200,-11.0400,15.7200,48.4870
-27.9600,-4.5000,-3.2400,28.5050
-32.2800,-9.0600,0.6600,33.5340
-38.8200,-12.0000,7.0800,41.2450
-44.5200,-11.0400,15.7200,48.4870
-44.4600,-12.8400,16.3200,49.0700
-32.2800,-9.0600,0.6600,33.5340
-38.8200,-12.0000,7.0800,41.2450
-44.5200,-11.0400,15.7200,48.4870
-44.4600,-12.8400,16.3200,49.0700
-40.8600,-16.8000,10.9200,45.5090
-38.8200,-12.0000,7.0800,41.2450
-44.5200,-11.0400,15.7200,48.4870
-44.4600,-12.8400,16.3200,49.0700
-40.8600,-16.8000,10.9200,45.5090
-36.3600,-15.3600,6.9000,40.0700
-44.5200,-11.0400,15.7200,48.4870
-44.4600,-12.8400,16.3200,49.0700
-40.8600,-16.8000,10.9200,45.5090
-36.3600,-15.3600,6.9000,40.0700
-29.7600,-12.0000,3.9600,32.3320
-44.4600,-12.8400,16.3200,49.0700
-40.8600,-16.8000,10.9200,45.5090
-36.3600,-15.3600,6.9000,40.0700
-29.7600,-12.0000,3.9600,32.3320
-27.2400,-10.0800,3.4800,29.2530
-40.8600,-16.8000,10.9200,45.5090
-36.3600,-15.3600,6.9000,40.0700
-29.7600,-12.0000,3.9600,32.3320
-27.2400,-10.0800,3.4800,29.2530
-22.5600,-6.9000,2.1000,23.6850
-36.3600,-15.3600,6.9000,40.0700
-29.7600,-12.0000,3.9600,32.3320
-27.2400,-10.0800,3.4800,29.2530
-22.5600,-6.9000,2.1000,23.6850
-20.9400,-4.8600,1.3200,21.5370
-29.7600,-12.0000,3.9600,32.3320
-27.2400,-10.0800,3.4800,29.2530
-22.5600,-6.9000,2.1000,23.6850
-20.9400,-4.8600,1.3200,21.5370
-15.0000,-4.5000,1.4400,15.7270
-27.2400,-10.0800,3.4800,29.2530
-22.5600,-6.9000,2.1000,23.6850
-20.9400,-4.8600,1.3200,21.5370
-15.0000,-4.5000,1.4400,15.7270
-11.2200,-5.5800,-1.5000,12.6200
-22.5600,-6.9000,2.1000,23.6850
-20.9400,-4.8600,1.3200,21.5370
-15.0000,-4.5000,1.4400,15.7270
-11.2200,-5.5800,-1.5000,12.6200
-4.0200,-6.1200,-11.5200,13.6500
-20.9400,-4.8600,1.3200,21.5370
-15.0000,-4.5000,1.4400,15.7270
-11.2200,-5.5800,-1.5000,12.6200
-4.0200,-6.1200,-11.5200,13.6500
1.4400,-7.2000,-18.9600,20.3320
-15.0000,-4.5000,1.4400,15.7270
